employee_id,year,regular_pay,retro_pay,other_pay,ot_pay,injured_pay,detail_pay,quinn_pay,total_pay
99772,2016,88206.73,,1097.94,18312.47,,43194.0,,150811.14
11413,2014,84475.75,11940.18,800.0,26688.75,0.0,26912.0,0.0,150816.68
106720,2017,88265.82,3431.6,800.0,28884.45,,29440.0,,150821.87
140293,2017,76901.21,1187.61,800.0,18501.82,,41078.0,12356.01,150824.65
116141,2018,89102.1,,850.0,42176.8,,2300.0,16401.22,150830.12
11962,2013,73402.42,0.0,8107.03,36574.34,0.0,25411.0,7340.45,150835.24
116899,2018,68759.35,,850.0,31883.8,20785.63,12098.0,16468.74,150845.52
10148,2014,88459.51,8556.73,809.05,7221.62,290.59,45518.0,0.0,150855.5
116225,2017,85395.41,3138.29,850.0,11304.98,,43332.0,6840.24,150860.92
11183,2017,89037.11,9060.6,10652.55,7419.54,,16928.0,17767.83,150865.63
98750,2021,92047.86,,5775.56,34638.64,,,18409.42,150871.48
8346,2013,77419.03,0.0,850.0,33442.11,0.0,39169.0,0.0,150880.14
10794,2015,94760.35,0.0,12985.99,43144.04,0.0,0.0,0.0,150890.38
11420,2013,70350.79,0.0,800.0,28910.39,0.0,43773.0,7076.36,150910.54
11941,2013,69798.29,0.0,800.0,25080.92,0.0,46462.0,8775.94,150917.15
135924,2018,87522.7,,800.0,34358.82,,12144.0,16096.93,150922.45
99730,2015,84168.09,0.0,800.0,43048.26,0.0,22907.0,0.0,150923.35
11721,2018,106893.61,,8378.25,35657.87,,,,150929.73
138921,2021,91485.42,,850.0,25762.79,,14536.0,18296.92,150931.13
12253,2013,71628.59,0.0,800.0,22234.35,0.0,56279.0,0.0,150941.94
10559,2012,75001.58,0.0,4938.82,30957.35,0.0,32545.0,7500.07,150942.82
102196,2015,82004.78,0.0,800.0,27770.73,0.0,25493.0,14881.71,150950.22
11587,2014,83757.15,12698.15,826.61,42753.71,237.19,10680.0,0.0,150952.81
140344,2017,70475.12,703.68,800.0,23475.85,6103.48,49404.0,,150962.13
126477,2017,82930.41,1764.67,2287.77,23108.56,,27646.0,13233.13,150970.54
86200,2018,99632.56,,6139.04,26161.77,,736.0,18324.9,150994.27
8886,2016,99122.67,,10688.24,14554.2,,26634.0,,150999.11
11943,2012,69701.2,0.0,800.0,9150.14,0.0,64378.0,6970.34,150999.68
9968,2021,-1340.32,,14203.18,,125319.62,424.0,12398.05,151004.53
102282,2015,84168.09,0.0,3772.26,18892.01,0.0,44187.0,0.0,151019.36
83575,2021,99663.8,,850.0,12922.17,,17664.0,19932.59,151032.56
116944,2021,91379.01,,3350.0,35619.74,,,20684.85,151033.6
103590,2018,90557.56,,850.0,29670.66,1009.61,7912.0,21050.91,151050.74
131202,2021,93905.48,,800.0,5917.04,,31648.0,18781.2,151051.72
140296,2018,87522.7,,800.0,28803.75,,33948.0,,151074.45
95177,2017,87572.64,6308.98,850.0,38536.91,,3864.0,13961.83,151094.36
10167,2013,68276.21,0.0,850.0,19760.59,0.0,55344.0,6867.73,151098.53
120924,2018,89939.3,,800.0,28814.31,,31556.0,,151109.61
106666,2017,79575.6,3799.99,850.0,33360.91,8690.22,24840.0,,151116.72
148261,2021,90957.32,,800.0,35648.98,,5520.0,18191.28,151117.58
11465,2012,69133.5,0.0,800.0,24719.55,0.0,49577.0,6913.57,151143.62
99774,2014,78654.66,11602.44,11118.2,29518.84,0.0,20263.0,0.0,151157.14
126472,2016,82383.86,,800.0,37018.24,,24748.0,6219.07,151169.17
93276,2021,97141.31,,5070.88,6828.07,,17848.0,24285.34,151173.6
11670,2012,69701.2,0.0,3300.0,27417.2,0.0,42052.0,8712.86,151183.26
136725,2021,91784.2,,800.0,16611.11,,41998.0,,151193.31
10941,2018,104111.78,,850.0,16848.01,,29394.0,,151203.79
9551,2021,52336.03,,15065.37,3902.0,46629.87,13478.0,19793.0,151204.27
11200,2013,69798.29,0.0,800.0,32503.26,0.0,39331.0,8775.94,151208.49
116945,2021,99488.35,,900.0,35179.73,,5704.0,9948.93,151221.01
126526,2018,88714.14,,800.0,8235.14,,37168.0,16305.28,151222.56
11041,2016,83918.19,41024.15,800.0,7188.7,,6348.0,11946.05,151225.09
10522,2012,94640.52,0.0,5938.85,45917.57,0.0,0.0,4732.13,151229.07
51340,2016,82844.58,,800.0,23987.48,,43608.0,,151240.06
95798,2013,69836.75,0.0,800.0,56493.64,0.0,24112.0,0.0,151242.39
10462,2015,90206.23,0.0,800.0,31709.35,0.0,15626.0,12901.99,151243.57
11303,2016,95556.5,,3300.0,52387.66,,,,151244.16
11223,2021,98310.68,,800.0,22906.8,,9568.0,19662.25,151247.73
11523,2018,110711.38,,800.0,38639.96,,1104.0,,151255.34
10515,2012,75302.5,0.0,3525.88,63016.37,0.0,0.0,9412.91,151257.66
95135,2018,92566.41,,850.0,35438.13,,5336.0,17067.17,151257.71
11741,2018,102211.2,,800.0,29464.75,,,18799.17,151275.12
99212,2018,91669.87,,800.0,37281.64,,21528.0,,151279.51
10162,2011,72544.93,0.0,4836.39,27320.09,0.0,46594.0,0.0,151295.41
98640,2018,85523.34,,800.0,54319.27,10293.66,368.0,,151304.27
11186,2016,90461.75,,14246.17,23229.08,,23368.0,,151305.0
157641,2021,79421.26,,800.0,34293.6,3011.11,17296.0,16486.63,151308.6
10579,2011,69701.19,0.0,800.0,8776.96,0.0,64217.0,7814.53,151309.68
10586,2012,92252.56,0.0,5809.19,33561.53,0.0,10484.0,9225.19,151332.47
76157,2017,90468.45,3370.46,4148.27,33131.17,301.43,19918.0,,151337.78
8847,2012,73935.03,0.0,800.0,25653.49,0.0,50950.0,0.0,151338.52
50297,2014,75829.8,10115.26,848.52,30724.02,1188.47,27448.0,5187.38,151341.45
12271,2013,91227.0,0.0,3302.0,29752.68,0.0,15792.0,11289.33,151363.01
11472,2017,100405.08,4711.61,850.0,24480.19,,20930.0,,151376.88
116897,2014,78101.04,7601.68,824.26,28782.2,0.0,36097.0,0.0,151406.18
80344,2014,76997.32,589.34,800.0,34426.55,0.0,25613.0,12980.83,151407.04
11119,2021,,,12019.32,,116160.72,,23232.04,151412.08
97721,2015,82004.78,0.0,1885.75,44707.08,0.0,10904.0,11915.33,151416.94
10072,2012,73600.48,0.0,800.0,7215.03,0.0,69807.0,0.0,151422.51
8640,2013,104794.59,0.0,10011.61,23521.45,0.0,0.0,13099.42,151427.07
11950,2013,75302.5,0.0,4888.82,71237.89,0.0,0.0,0.0,151429.21
10732,2013,69798.29,0.0,800.0,6651.82,0.0,67161.0,7020.81,151431.92
11522,2013,91408.87,0.0,800.0,18392.41,0.0,29660.0,11238.24,151499.52
83206,2018,91567.17,,800.0,21506.12,,20792.0,16840.73,151506.02
91873,2015,82004.78,0.0,800.0,3716.6,0.0,53072.0,11915.33,151508.71
10725,2018,100926.65,,800.0,6357.57,,39054.0,4378.77,151516.99
144309,2021,89838.49,,800.0,58629.82,972.64,1288.0,,151528.95
11951,2013,71004.91,0.0,3133.89,33289.17,0.0,35278.0,8832.04,151538.01
106714,2021,119023.68,,800.0,8531.09,,,23191.86,151546.63
126526,2021,93482.48,,800.0,6321.88,,32246.0,18696.6,151546.96
9734,2012,72679.75,0.0,4220.22,9471.37,0.0,65183.0,0.0,151554.34
11740,2016,84535.55,46392.21,5460.39,,,,15171.77,151559.92
102348,2015,83879.65,0.0,4886.86,60354.63,0.0,184.0,2258.28,151563.42
11640,2015,88832.34,0.0,7468.46,24145.75,0.0,31136.0,0.0,151582.55
10173,2017,100555.05,1551.47,6269.18,42117.67,,1104.0,,151597.37
11522,2016,106281.66,,800.0,15431.55,,9911.0,19176.25,151600.46
10950,2015,94760.35,0.0,800.0,33174.3,0.0,22877.0,0.0,151611.65
9972,2014,79687.66,11846.66,9798.41,23328.65,0.0,13527.0,13456.33,151644.71
11618,2011,70430.49,0.0,800.0,2125.86,0.0,78295.0,0.0,151651.35
102959,2018,87304.65,,4000.45,35579.12,2240.33,6072.0,16468.74,151665.29
11179,2018,94091.22,,4162.11,26081.13,,10028.0,17305.37,151667.83
12262,2014,94219.45,11680.77,885.68,30473.51,95.01,14314.0,0.0,151668.42
86183,2021,98283.84,,10982.53,10328.23,,12420.0,19656.92,151671.52
157644,2021,82942.53,,800.0,9595.57,,41768.0,16588.65,151694.75
140298,2017,76563.44,1366.24,800.0,38074.81,,34914.0,,151718.49
10186,2015,76665.44,0.0,11753.52,47097.43,0.0,6624.0,9583.28,151723.67
144469,2021,86565.47,,800.0,20219.39,4713.24,35144.0,4331.95,151774.05
9036,2015,88238.3,0.0,9458.64,34582.34,0.0,3680.0,15819.13,151778.41
99737,2018,91567.17,,5300.0,17463.53,,20608.0,16840.73,151779.43
116900,2016,82383.86,,800.0,15507.83,,46874.0,6219.07,151784.76
74876,2018,93621.66,,12139.73,27754.76,,5336.0,12954.2,151806.35
103788,2015,80813.64,0.0,3485.61,55367.04,0.0,368.0,11772.13,151806.42
102682,2014,76581.93,8963.91,2301.69,60751.85,281.11,2930.0,0.0,151810.49
125609,2021,93890.68,,800.0,48982.11,424.84,7728.0,,151825.63
11221,2013,73402.42,0.0,11478.4,58987.71,0.0,629.0,7340.45,151837.98
11117,2014,74262.5,1620.53,850.0,57973.67,0.0,17144.0,0.0,151850.7
9388,2017,91531.27,2259.48,11889.74,28061.59,,,18109.3,151851.38
105623,2021,94479.94,,3523.75,34951.79,,,18896.11,151851.59
9761,2021,,,800.0,,120851.32,,30213.04,151864.36
10258,2018,86927.98,,800.0,53204.63,,10948.0,,151880.61
135945,2018,86927.98,,800.0,53204.63,,10948.0,,151880.61
74877,2013,87858.34,0.0,3010.52,24004.55,0.0,26120.0,10904.66,151898.07
157639,2021,81303.42,,850.0,50840.2,2172.8,16744.0,,151910.42
11220,2013,69798.29,0.0,800.0,41552.0,0.0,30986.0,8775.94,151912.23
10153,2021,61159.97,,48769.44,11383.65,,15318.0,15290.03,151921.09
102339,2016,76785.27,,800.0,35760.65,7494.89,31096.0,,151936.81
11295,2016,106065.58,,800.0,23315.33,,2385.0,19376.76,151942.67
102391,2017,85692.12,3869.17,800.0,7852.6,311.4,39744.0,13686.58,151955.87
10585,2013,68276.21,0.0,7637.27,5217.38,0.0,62252.0,8584.51,151967.37
76078,2012,68944.26,0.0,800.0,30161.48,756.94,51334.0,0.0,151996.68
116948,2018,91669.87,,4946.71,38643.57,,16744.0,,152004.15
11420,2011,67710.57,0.0,2389.45,45448.71,2543.12,26059.0,7876.62,152027.47
102196,2014,70089.57,11995.6,872.79,28043.19,8011.47,19859.0,13163.63,152035.25
135965,2017,84709.1,1451.29,800.0,18658.65,,32936.0,13494.53,152049.57
10518,2012,87823.2,0.0,9939.97,39397.72,0.0,3912.0,10978.11,152051.0
10417,2015,80668.96,0.0,850.0,31120.94,0.0,29923.0,9500.17,152063.07
12285,2014,86117.82,0.0,5563.88,35877.08,0.0,14120.0,10387.28,152066.06
9024,2021,,,12069.32,,116680.72,,23336.04,152086.08
11165,2011,71492.87,0.0,2424.84,24123.44,0.0,54075.0,0.0,152116.15
12208,2016,77679.18,,3986.07,59896.55,8545.78,2024.0,,152131.58
83479,2021,88219.8,,850.0,6666.29,17970.7,38456.0,,152162.79
102285,2016,84662.55,,3909.15,36141.93,,27462.0,,152175.63
86217,2021,100267.34,,800.0,8380.42,,17664.0,25067.06,152178.82
103552,2017,86704.87,3080.15,800.0,36067.32,1563.0,23966.0,,152181.34
102331,2021,95015.42,,5919.78,32254.05,,,19003.18,152192.43
106691,2017,84291.23,3515.91,3844.29,18246.63,,28842.0,13457.68,152197.74
126574,2016,82383.86,,800.0,33109.72,,35926.0,,152219.58
11522,2015,103678.71,0.0,800.0,17018.84,0.0,12127.0,18607.65,152232.2
10142,2012,74961.76,0.0,2980.7,39477.76,0.0,27321.0,7496.04,152237.26
9572,2015,100430.03,0.0,11142.51,24320.66,0.0,2815.0,13536.88,152245.08
11821,2021,98399.99,,800.0,16625.42,,16744.0,19680.14,152249.55
144458,2021,90212.12,,800.0,39538.98,,3680.0,18042.38,152273.48
103767,2018,90538.9,,850.0,31967.77,,8096.0,20830.72,152283.39
11107,2013,73402.42,0.0,5832.07,25227.02,0.0,40489.0,7340.45,152290.96
116168,2015,81440.19,0.0,800.0,41058.51,0.0,16929.0,12067.33,152295.03
80416,2013,90050.94,0.0,800.0,50256.48,0.0,0.0,11198.07,152305.49
12026,2018,96888.51,,800.0,19713.95,,34914.0,,152316.46
11069,2012,73402.42,0.0,5117.79,45202.15,0.0,21257.0,7340.45,152319.81
11123,2014,68076.57,9024.25,6896.25,12894.08,13019.21,31745.0,10681.2,152336.56
11221,2015,74730.97,0.0,9817.71,58753.2,0.0,1564.0,7473.31,152339.19
12235,2013,89801.36,0.0,850.0,24792.73,0.0,32472.0,4434.23,152350.32
11123,2011,69701.19,0.0,6211.63,31444.02,0.0,37184.0,7814.53,152355.37
102413,2016,82675.17,,6294.23,32193.09,,15778.0,15434.56,152375.05
102358,2018,91567.17,,800.0,30144.99,,8832.0,21050.91,152395.07
106708,2011,69385.8,0.0,887.11,21726.95,0.0,60396.0,0.0,152395.86
11630,2018,102404.11,,800.0,19556.42,,29670.0,,152430.53
10950,2014,88459.51,9051.49,800.0,25053.44,2587.57,26493.0,0.0,152445.01
76342,2018,56223.2,,4000.45,18102.67,33321.78,24334.0,16468.74,152450.84
10965,2015,108789.13,0.0,4691.04,20325.62,0.0,2887.0,15766.15,152458.94
95177,2021,100473.47,,850.0,30490.04,,552.0,20094.51,152460.02
9774,2011,95512.66,0.0,2054.74,28593.87,0.0,26304.0,0.0,152465.27
96730,2021,110271.77,,800.0,29276.55,3484.43,8648.0,,152480.75
95798,2015,69455.4,0.0,4515.32,46150.44,14712.69,17659.0,0.0,152492.85
9715,2013,72008.29,0.0,850.0,21934.75,0.0,50460.0,7243.01,152496.05
10294,2011,93162.34,0.0,3441.7,14745.94,0.0,28628.0,12537.56,152515.54
11906,2016,80587.13,,800.0,16795.33,,42182.0,12158.9,152523.36
11359,2011,92252.55,0.0,5809.19,21406.92,0.0,22712.0,10342.81,152523.47
51558,2017,85401.02,5158.63,3925.77,42004.92,643.27,1656.0,13737.82,152527.43
116888,2017,86140.97,3698.74,800.0,25178.33,,26266.0,10447.98,152532.02
11940,2016,83918.19,47555.55,850.0,8266.94,,,11946.05,152536.73
103784,2014,76642.4,12601.13,6430.17,47736.43,0.0,0.0,9127.22,152537.35
93828,2017,87940.42,6423.07,1760.73,38916.85,,,17520.48,152561.55
11588,2014,74298.29,6273.7,4919.14,57659.28,0.0,1983.0,7429.88,152563.29
9404,2018,22353.02,,16377.43,12358.27,78579.54,,22905.95,152574.21
103868,2015,80215.83,0.0,800.0,41268.58,0.0,16326.0,13964.07,152574.48
116177,2016,82343.21,,800.0,15298.11,,47932.0,6217.04,152590.36
102395,2015,80215.83,0.0,800.0,43741.45,0.0,21961.0,5875.06,152593.34
103782,2013,68284.42,0.0,800.0,18822.42,1513.87,56168.0,7020.81,152609.52
102333,2018,87942.38,,800.0,21608.61,1318.62,24518.0,16422.74,152610.35
116885,2021,96279.15,,800.0,32360.78,,23184.0,,152623.93
51667,2018,89898.57,,800.0,43923.94,,12328.0,5676.87,152627.38
10559,2013,74176.21,0.0,3507.1,54427.74,0.0,13100.0,7417.7,152628.75
77822,2014,73402.42,5986.4,8293.65,60042.76,510.93,724.0,3670.16,152630.32
103549,2021,94125.78,,7209.86,32472.65,,,18825.08,152633.37
86200,2021,104644.14,,6456.45,20629.46,,,20928.98,152659.03
11091,2016,94118.39,,4918.45,12595.74,,41032.0,,152664.58
9017,2015,98860.29,0.0,800.0,22978.85,0.0,30028.0,0.0,152667.14
11642,2018,103122.69,,5872.41,30612.61,,13064.0,,152671.71
12017,2018,101986.41,,800.0,39584.61,,10304.0,,152675.02
8271,2011,73402.42,0.0,10764.13,49422.16,0.0,8831.0,10283.11,152702.82
95175,2015,80215.83,0.0,12973.97,44914.23,0.0,0.0,14612.72,152716.75
103524,2017,88625.2,2930.25,800.0,15094.49,16.63,45264.0,,152730.57
10153,2017,93527.47,2246.75,3350.0,14348.6,,20792.0,18472.94,152737.76
86209,2013,69798.29,0.0,850.0,27810.08,0.0,45510.0,8775.94,152744.31
80401,2017,90844.86,13072.39,850.0,28795.34,2674.18,,16530.78,152767.55
11943,2011,69701.19,0.0,2061.56,13009.34,0.0,60182.0,7814.53,152768.62
10297,2011,79536.21,0.0,10517.1,56131.9,0.0,6585.0,0.0,152770.21
131221,2017,84328.87,1599.18,1800.0,19575.28,,45494.0,,152797.33
8653,2017,94956.25,3372.09,5490.37,31929.9,,1104.0,15965.24,152817.85
11352,2018,101239.62,,5665.44,37914.06,,8004.0,,152823.12
106726,2014,79241.61,10892.18,5112.61,26582.7,0.0,31005.0,0.0,152834.1
10406,2015,90206.23,0.0,800.0,4347.9,0.0,44578.0,12901.99,152834.12
106672,2018,88830.27,,4003.59,37369.06,,2208.0,20436.75,152847.67
103536,2021,95447.55,,800.0,14305.98,,32752.0,9544.77,152850.3
11289,2012,90554.96,0.0,800.0,25462.72,0.0,24848.0,11187.02,152852.7
11416,2018,104404.14,,800.0,47119.68,,552.0,,152875.82
91925,2014,79089.52,11697.71,5331.59,30417.45,3261.36,23085.0,0.0,152882.63
91909,2016,81173.82,,7044.16,26173.66,,32338.0,6158.49,152888.13
11104,2017,98638.34,4976.69,11135.19,30375.41,,7774.0,,152899.63
11418,2021,121440.66,,800.0,308.91,,,30360.2,152909.77
10054,2013,68276.21,0.0,10087.27,7131.91,0.0,60553.0,6867.73,152916.12
86846,2021,100754.2,,1301.78,42775.89,,8096.0,,152927.87
140346,2018,82048.39,,800.0,41979.2,5474.31,22632.0,,152933.9
11174,2012,73402.42,0.0,9767.71,65833.58,0.0,297.0,3670.16,152970.87
11697,2011,69385.8,0.0,800.0,18564.27,0.0,56451.0,7777.47,152978.54
11354,2011,74967.14,0.0,800.0,23091.13,0.0,45888.0,8233.64,152979.91
131198,2015,74572.88,0.0,800.0,13389.44,0.0,49261.0,14976.81,153000.13
80401,2018,101754.76,,850.0,31679.95,,,18721.58,153006.29
11892,2017,89154.38,11665.05,800.0,33616.02,,,17789.12,153024.57
116934,2018,87681.53,,800.0,33100.45,,15318.0,16126.57,153026.55
10297,2015,77760.28,0.0,10258.44,65008.24,0.0,0.0,0.0,153026.96
102196,2021,94981.71,,800.0,26146.1,,7360.0,23745.5,153033.31
11620,2012,106564.0,0.0,11408.18,21477.34,0.0,276.0,13320.71,153046.23
103764,2018,95113.17,,850.0,26587.04,703.83,29808.0,,153062.04
8694,2015,97987.13,0.0,800.0,9306.98,0.0,45006.0,0.0,153100.11
102369,2017,90341.56,5066.59,6124.29,47154.23,,4416.0,,153102.67
10965,2016,107907.81,,4806.27,18247.69,,5989.0,16186.08,153136.85
153073,2021,89968.9,,800.0,36931.53,,16928.0,8510.57,153139.0
131215,2015,74377.45,0.0,800.0,56514.06,0.0,21453.0,0.0,153144.51
103767,2014,78101.04,11168.63,950.0,35002.19,50.46,17179.0,10695.5,153146.82
10948,2013,89758.6,0.0,5938.85,40741.3,4881.92,0.0,11830.13,153150.8
102933,2021,95589.14,,10748.61,33575.17,,3680.0,9558.96,153151.88
76156,2013,71953.56,0.0,800.0,60091.23,0.0,20317.0,0.0,153161.79
116897,2017,86586.58,3201.04,3300.0,19136.74,,40940.0,,153164.36
126558,2017,83307.76,1924.96,1300.0,36074.03,608.38,16606.0,13359.67,153180.8
103772,2021,94479.94,,800.0,48456.61,,,9447.8,153184.35
10516,2012,69385.81,0.0,800.0,23650.48,0.0,52410.0,6938.8,153185.09
11600,2011,94544.87,0.0,800.0,38582.02,0.0,6304.0,12959.3,153190.19
12024,2018,100775.11,,10770.04,35168.38,,6486.0,,153199.53
110929,2014,75495.23,8825.39,850.0,28069.12,2605.81,22218.0,15139.61,153203.16
12119,2016,87360.18,,8705.92,48572.67,,8602.0,,153240.77
8977,2018,99632.56,,11923.0,18820.08,,,22905.95,153281.59
11205,2015,102325.92,0.0,800.0,24543.54,1050.89,10078.0,14483.71,153282.06
8641,2011,73600.47,0.0,3141.83,20958.29,0.0,55583.0,0.0,153283.59
103525,2021,99389.94,,6183.08,42173.2,,5566.0,,153312.22
126471,2021,92047.86,,383.34,20214.35,,22264.0,18409.42,153318.97
86170,2014,86689.18,10178.1,800.0,12041.71,0.0,32084.0,11556.96,153349.95
10580,2016,89115.79,,8058.33,25019.83,,18170.0,13011.96,153375.91
8346,2014,77419.03,0.0,1200.31,39422.47,0.0,35341.0,0.0,153382.81
11326,2017,100786.0,10069.0,800.0,40075.1,,1656.0,,153386.1
80401,2016,60163.57,37507.28,850.0,16858.01,25525.23,368.0,12123.03,153395.12
141219,2021,81069.43,,800.0,47966.05,1873.1,5106.0,16588.65,153403.23
11961,2017,87702.36,9198.77,800.0,12006.35,2733.83,26542.0,14429.46,153412.77
82754,2015,86669.02,0.0,1932.58,64474.89,0.0,346.0,0.0,153422.49
10307,2018,105949.92,,800.0,40795.55,,5888.0,,153433.47
116892,2021,102315.66,,800.0,29861.27,,,20462.97,153439.9
11091,2018,81844.64,,5657.85,28298.54,26329.3,11316.0,,153446.33
11640,2017,100324.47,4605.96,8540.74,21622.06,,18354.0,,153447.23
10804,2012,75302.5,0.0,4888.82,64560.18,0.0,1173.0,7530.12,153454.62
10748,2011,73875.29,0.0,11753.52,59542.55,0.0,0.0,8285.12,153456.48
135932,2021,93482.48,,850.0,17619.34,,22816.0,18696.6,153464.42
10600,2011,77068.72,0.0,9467.69,44389.96,0.0,22544.0,0.0,153470.37
119101,2017,83241.96,1988.43,800.0,48282.54,,5888.0,13280.25,153481.18
131276,2018,87673.94,,800.0,10272.73,,54740.0,,153486.67
107125,2018,46696.08,,800.0,21170.31,40900.94,35880.0,8055.96,153503.29
11743,2012,89588.06,0.0,850.0,14461.84,0.0,37692.0,10913.36,153505.26
117727,2021,91122.69,,800.0,17302.42,661.51,34960.0,8682.26,153528.88
103580,2018,90013.64,,800.0,45793.35,,368.0,16555.37,153530.36
102682,2015,80297.55,0.0,3682.2,69554.14,0.0,0.0,0.0,153533.89
153087,2021,91784.2,,800.0,41527.71,,1104.0,18356.66,153572.57
103592,2021,94597.6,,800.0,39072.43,,184.0,18919.49,153573.52
11128,2014,87391.97,11646.55,1117.62,18842.51,0.0,34592.0,0.0,153590.65
10041,2018,102211.2,,11984.75,15903.89,,,23498.91,153598.75
11615,2015,87713.32,0.0,800.0,49172.79,0.0,15928.0,0.0,153614.11
9571,2012,92252.56,0.0,5859.19,43977.73,0.0,0.0,11531.78,153621.26
131259,2017,83451.7,1640.85,800.0,58892.87,1216.75,7636.0,,153638.17
10845,2016,109351.67,,7252.75,15011.84,,2332.0,19699.52,153647.78
11727,2017,100786.0,10075.77,14290.2,28497.52,,,,153649.49
11931,2017,103323.95,,4555.38,26397.74,,,19373.23,153650.3
153089,2021,89716.99,,850.0,49633.05,2067.21,2208.0,9178.53,153653.78
10148,2015,94760.35,0.0,800.0,5009.44,0.0,53084.0,0.0,153653.79
102682,2017,85584.55,4661.35,7492.78,54952.51,964.38,,,153655.57
12254,2016,80939.04,,8491.06,38519.97,,13524.0,12194.26,153668.33
10739,2012,88156.04,0.0,4797.35,45640.62,0.0,4056.0,11019.65,153669.66
12271,2017,103654.59,,800.0,17154.19,,13090.0,18976.84,153675.62
89996,2021,110565.6,,4476.3,16922.65,,,21735.23,153699.78
138711,2017,76862.36,1273.86,800.0,29260.08,,33166.0,12352.12,153714.42
10312,2014,44089.85,12769.93,42633.53,10025.94,44204.03,0.0,0.0,153723.28
9999,2013,74109.35,0.0,800.0,29086.57,0.0,49737.0,0.0,153732.92
9710,2012,69701.2,0.0,800.0,19818.24,0.0,54710.0,8712.86,153742.3
140337,2018,87522.7,,800.0,32487.62,,32936.0,,153746.32
103758,2017,87044.45,4250.19,3912.15,40984.93,,230.0,17345.58,153767.3
11689,2015,99673.33,0.0,4352.96,31770.04,0.0,0.0,17973.08,153769.41
102676,2014,78101.04,8869.61,800.0,36260.73,0.0,14600.0,15139.61,153770.99
144459,2021,90081.28,,800.0,28371.76,,16514.0,18016.22,153783.26
10794,2016,94691.25,,13316.58,45779.8,0.0,,,153787.63
8784,2013,92139.07,0.0,8309.19,35941.23,0.0,5892.0,11517.59,153799.08
10080,2014,80031.38,11117.04,2518.57,29045.33,0.0,20280.0,10809.83,153802.15
114309,2021,91370.76,,800.0,14360.72,,47288.0,,153819.48
9914,2011,74124.61,0.0,8107.03,29165.83,0.0,38286.0,4149.61,153833.08
99770,2021,101731.4,,800.0,30633.66,,368.0,20306.21,153839.27
11130,2014,98511.45,13688.79,2554.48,12132.52,0.0,15016.0,11939.43,153842.67
12026,2017,91822.47,4571.43,800.0,16425.63,,40250.0,,153869.53
10582,2015,69902.35,0.0,850.0,15341.86,20303.88,34572.0,12901.99,153872.08
148270,2021,91784.2,,800.0,61294.97,,,,153879.17
105619,2015,80737.33,0.0,2609.59,41717.89,1267.45,24610.0,2943.01,153885.27
86764,2011,69703.69,0.0,800.0,32544.46,0.0,43043.0,7814.53,153905.68
12202,2011,69701.19,0.0,800.0,20049.91,0.0,55552.0,7814.53,153917.63
95177,2018,91627.17,,850.0,38711.2,,5888.0,16852.73,153929.1
10552,2017,103987.91,3124.62,4416.68,21885.34,,20516.0,,153930.55
11289,2011,89494.48,0.0,3391.7,34148.79,0.0,14368.0,12537.56,153940.53
11581,2013,70607.35,0.0,3349.52,8222.17,0.0,71769.0,0.0,153948.04
116234,2014,78101.04,8789.32,995.57,23918.8,0.0,42144.0,0.0,153948.73
12142,2017,96810.95,8811.5,800.0,21727.24,,25806.0,,153955.69
135946,2017,84369.75,1576.66,1350.0,55054.45,304.18,11316.0,,153971.04
140296,2021,96039.94,,850.0,36661.51,,20424.0,,153975.45
8937,2011,71224.92,0.0,4584.68,32750.93,0.0,43139.0,2277.09,153976.62
82757,2021,,,3300.0,,125567.64,,25113.68,153981.32
12272,2017,88494.57,10412.33,4619.35,36313.55,,,14143.94,153983.74
116940,2015,78426.11,0.0,800.0,22528.35,3578.67,48652.0,0.0,153985.13
10582,2014,80176.46,11059.69,850.0,12344.3,0.0,38734.0,10821.41,153985.86
10047,2016,97235.87,,6545.77,22057.47,,28152.0,,153991.11
12271,2015,101519.57,0.0,800.0,23728.39,0.0,9982.0,17973.08,154003.04
57121,2013,69224.64,0.0,2069.56,36818.96,1015.65,36049.0,8831.49,154009.3
11724,2014,66621.65,9421.51,840.44,21443.59,9461.08,35983.0,10248.27,154019.54
10750,2015,74730.97,0.0,8157.03,67396.63,0.0,0.0,3736.59,154021.22
11587,2015,87709.49,0.0,800.0,48744.65,0.0,16770.0,0.0,154024.14
83575,2016,82383.86,,3832.23,26186.16,,29302.0,12338.56,154042.81
131263,2016,82383.86,,850.0,21327.64,,49496.0,,154057.5
173500,2016,82383.86,,850.0,21327.64,,49496.0,,154057.5
164608,2016,82383.86,,850.0,21327.64,,49496.0,,154057.5
106720,2014,80225.99,10326.77,949.9,34905.09,0.0,27656.0,0.0,154063.75
9036,2021,98965.9,,11499.03,18880.62,,,24741.38,154086.93
11464,2017,98638.34,4111.04,800.0,12740.2,,37812.0,,154101.58
8950,2011,75302.49,0.0,1617.76,55595.22,0.0,13145.0,8442.63,154103.1
98643,2021,105944.14,,2264.11,24971.56,,,20928.98,154108.79
8934,2016,59652.91,,6232.23,27521.02,39469.76,21252.0,,154127.92
10298,2017,96519.8,3115.04,800.0,21038.25,,16330.0,16328.46,154131.55
8643,2015,97987.13,0.0,800.0,16146.09,0.0,39199.0,0.0,154132.22
140313,2018,86584.24,,800.0,42907.42,938.46,22908.0,,154138.12
10442,2015,90543.76,0.0,7993.07,33678.58,0.0,9004.0,12942.64,154162.05
